"date","year","month","quarter","day_of_week","day_of_month","week_of_year","is_weekend","is_month_end","is_month_start","gdp_index","unemployment_rate","consumer_confidence","stock_market_index","temperature","precipitation","weather_severity_index","marketing_spend","email_campaigns_sent","social_media_impressions","influencer_collaborations","tv_ad_spend","competitor_price_index","shipping_cost_index","inventory_availability_rate","website_traffic","page_load_time_ms","mobile_traffic_pct","site_downtime_minutes","new_product_launches","daily_sales","order_count","avg_order_value","unique_customers","return_rate_pct","customer_acquisition_cost"
2022-12-16,2022,12,4,"Friday",16,50,0,0,0,142.513216012168,8.97592972162944,85.236002256991,3021.43133021684,56.3221676810797,0.133893765430323,1,15508,2,1109540,0,14424,175.128427219368,62.4690027891996,89.3,256615,1944,70,4,0,31830,403,78.98,242,11,213.61
2022-12-17,2022,12,4,"Saturday",17,51,1,0,0,142.413838209096,8.95367890721448,84.6755323897035,3034.69407890552,65.6088125060224,0,5,21265,0,797536,1,8848,176.877832272097,63.0800117525946,89.8,167170,3450,74,1,0,32254,460,70.12,365,2.1,194.2
2022-12-18,2022,12,4,"Sunday",18,51,1,0,0,143.475771545922,8.9014119886741,85.7050247120336,3077.90037693079,56.0839061255148,0.388596115143,3,12151,0,1763517,0,11691,176.916353819071,63.1630815179739,94.8,156371,1041,65,4,0,30828,419,73.58,246,11.6,164.65
2022-12-19,2022,12,4,"Monday",19,51,0,0,0,143.83812949712,8.83731012278456,85.2256961049164,3042.74506826955,56.1771470964114,0.223652542834374,10,20102,0,1205670,0,1040,177.862357239165,63.2744162642782,88.8,239615,2281,53,5,0,25562,379,67.45,235,6.3,285.13
2022-12-20,2022,12,4,"Tuesday",20,51,0,0,0,144.057836895739,8.95958039190136,84.5312266331031,3003.01116442897,41.5844514231979,0.112059682195668,5,23950,2,1349055,0,9217,177.923713536521,62.7557278235379,97,384748,1448,56,4,0,38701,489,79.14,320,11.7,249.48
2022-12-21,2022,12,4,"Wednesday",21,51,0,0,0,144.590724273299,8.86780698620356,84.9906025376047,2986.20322373968,61.6226458967307,0.154754480101843,7,15003,2,1159213,0,14675,178.288070182044,62.885857077663,87.3,158127,3431,53,4,0,34444,500,68.89,446,14.4,112.13
2022-12-22,2022,12,4,"Thursday",22,51,0,0,0,144.375070425938,8.98297114040923,87.7549468057495,2964.68289027313,55.6684821503311,0.314012460902088,4,24565,1,501472,0,6849,179.312264554225,63.4262188783838,97.1,388896,3124,54,6,0,37614,574,65.53,346,12.4,236.66
2022-12-23,2022,12,4,"Friday",23,51,0,0,0,144.258689238759,9.06828473258996,85.4460071711103,2970.74342589402,50.6880237827697,0,7,16661,1,868421,0,7734,179.600425788533,62.741065662435,89.3,187730,2712,54,4,0,37059,452,81.99,258,10.3,215.26
2022-12-24,2022,12,4,"Saturday",24,52,1,0,0,143.640069917096,8.99805079921773,88.8696331692542,2948.50656739685,52.4106517095043,0,10,9689,3,943917,0,4304,180.194234738359,63.3260469488919,87.1,354306,2956,50,10,0,36204,550,65.83,334,4.5,96.7
2022-12-25,2022,12,4,"Sunday",25,52,1,0,0,143.568302799489,9.01487411690261,89.278536224643,2980.90296341832,65.0948024920023,0.0278838963680905,9,18889,4,899824,0,5510,179.78415269654,62.2354827689482,96.5,307366,2289,52,5,0,39028,541,72.14,343,11,183.57
2022-12-26,2022,12,4,"Monday",26,52,0,0,0,144.412210773616,9.08851921481135,89.5707878323849,2996.12716093927,58.1176639277901,0,7,22966,2,1919044,0,11939,180.110250907544,62.6817413900321,88,278517,3104,75,10,0,36574,424,86.26,248,7,308.68
2022-12-27,2022,12,4,"Tuesday",27,52,0,0,0,143.42974559707,9.18615322161979,88.2289770726235,2992.56275588299,76.6587903981176,0,2,16169,2,1834876,0,14893,180.440617304237,61.7815186984778,97.5,496088,970,54,2,2,37385,407,91.86,299,8.3,180.26
2022-12-28,2022,12,4,"Wednesday",28,52,0,1,0,142.768184733257,9.06020427810942,88.8293758491623,2976.12553168947,68.7812089644437,0,9,24407,0,582151,0,12418,180.505132736789,59.9650015250414,96.1,344196,2393,52,9,0,38041,546,69.67,442,3.4,184.06
2022-12-29,2022,12,4,"Thursday",29,52,0,1,0,142.551773956476,8.92294789668294,86.2082551036189,2968.282241461,51.8983441905664,0.444338413847457,9,13306,3,1142637,0,8198,178.878919512638,59.0008143910987,92.6,263378,1038,72,5,0,35223,389,90.55,234,14.5,189.54
2022-12-30,2022,12,4,"Friday",30,52,0,1,0,142.568095502915,9.0285763462296,89.9503666354899,2968.50681957107,71.9624879954061,0,9,17111,3,1167871,1,3317,178.121664292344,60.5902048165013,91.8,335601,2539,49,4,0,38535,482,79.95,280,8.7,203.7
2022-12-31,2022,12,4,"Saturday",31,53,1,1,0,142.061937802396,8.75064340684577,91.1095265854282,3027.07892844974,46.7036983145792,0.0570703794800277,10,18232,1,1354668,0,572,177.041514074427,59.9409153108029,91.6,54823,1854,60,6,0,38922,435,89.48,319,6.6,190.51
2023-01-01,2023,1,1,"Sunday",1,1,1,0,1,141.55683699107,8.84930460129473,91.039067156766,3061.93492694691,86.1346688064439,0.313800806976833,8,23412,0,1305854,0,8112,176.864189261707,59.3056856654188,94.5,95815,3387,55,3,0,34264,464,73.84,319,3.8,244.64
2023-01-02,2023,1,1,"Monday",2,1,0,0,1,141.561285360255,8.77394420091515,90.2717149524878,3073.2344635003,65.9945210029562,0,1,8122,0,378639,0,11174,178.026211555099,59.5098741690522,87.8,109457,2046,64,5,0,26668,318,83.86,223,13.7,121.41
2023-01-03,2023,1,1,"Tuesday",3,1,0,0,1,141.45273081058,8.61012576124397,88.0956955785454,3067.04070983904,74.772183522893,0,10,22494,3,1816304,0,3864,178.451814243896,59.5633147804243,85.7,432429,1002,61,6,0,32667,404,80.86,279,12.5,268.75
2023-01-04,2023,1,1,"Wednesday",4,1,0,0,0,142.19430651598,8.7721169416374,89.6168154438782,3054.07118771966,68.585351648387,0.30866621267228,9,17963,1,607885,0,570,179.150031062314,59.6531915114103,93.4,307529,3169,74,7,0,30342,429,70.73,301,4.1,198.93
2023-01-05,2023,1,1,"Thursday",5,1,0,0,0,141.987874854593,8.69208638689997,89.9548230598139,3021.39499115753,79.5116934421456,0,5,8616,1,742210,0,14548,180.277048141989,59.4025491305784,98.5,359833,1459,48,3,0,28521,372,76.67,212,4.6,135.47
2023-01-06,2023,1,1,"Friday",6,1,0,0,0,141.713178246854,8.64597288788032,86.6662997787808,2994.88378020118,73.979376724506,0.813125102563196,8,16736,0,1457528,0,4528,180.140675464536,60.2478347638034,98.8,295344,3251,51,11,0,32808,457,71.79,407,12.4,137.07
2023-01-07,2023,1,1,"Saturday",7,1,1,0,0,141.571329681704,8.79819896751208,91.082066397404,2969.6195053991,66.4437835874938,0.0768222803359105,9,11590,2,1120146,0,5576,179.435698057604,58.8549369497034,86.2,60206,2151,58,8,0,31460,344,91.45,267,10.4,144.69
2023-01-08,2023,1,1,"Sunday",8,2,1,0,0,141.188608436136,8.84890008200615,92.4893194220893,2963.28090898347,80.0216142061259,0,3,22418,4,1794102,0,11692,181.034577447575,58.0779187096037,97.8,473043,1127,49,5,0,36050,451,79.93,289,11.4,258.57
2023-01-09,2023,1,1,"Monday",9,2,0,0,0,140.866170727687,8.93537672283923,93.1038261541196,2959.26082341235,76.9202603544365,0.637216404424645,5,6973,1,232165,0,4041,181.369249281504,57.5970056109065,85.5,291339,1682,45,7,0,26348,372,70.83,247,4.5,94.1
2023-01-10,2023,1,1,"Tuesday",10,2,0,0,0,140.362298054198,8.9893707268065,94.0210060132127,2940.74366556347,69.5595019674655,0,0,12961,2,509051,0,6873,181.212836494106,59.1289597800028,90.1,102583,1165,45,6,0,30170,398,75.8,236,8.5,183.06
2023-01-11,2023,1,1,"Wednesday",11,2,0,0,0,140.008499202601,8.97727467326187,95.2175636541911,2984.01166181802,78.6803022286033,0.277019534856882,2,21629,1,1304554,0,9154,180.854980078103,59.7959438037908,88.8,228063,2163,69,2,0,32491,429,75.74,356,4.6,202.52
2023-01-12,2023,1,1,"Thursday",12,2,0,0,0,140.716329836312,8.97366288452713,96.2117021593134,2984.71934613461,75.557479521551,0.445881484894022,8,16615,2,532397,0,2240,179.786873361295,58.9815329853576,86.4,220757,2081,71,2,0,30932,438,70.62,262,7.7,211.39
2023-01-13,2023,1,1,"Friday",13,2,0,0,0,141.040080424019,9.00040046970532,97.9098845531699,3003.11704954963,67.3561805889947,0.104861476396798,3,15817,2,971704,0,12651,179.376735878997,60.2380211077594,92.5,462320,1427,55,4,1,33332,447,74.57,386,7.9,136.59
2023-01-14,2023,1,1,"Saturday",14,2,1,0,0,141.653280463416,8.9724242352381,98.7656551273081,2983.75806675365,74.4147559031042,0.423353833623811,1,7045,2,736605,0,1035,180.002111870308,59.3992254566903,90.1,180333,1225,46,6,0,30645,391,78.38,233,4.5,100.79
2023-01-15,2023,1,1,"Sunday",15,3,1,0,0,141.239846498809,8.87671526230788,103.452607188714,2971.46112047764,86.5598528713067,0.0934188786284933,7,23475,1,1010137,0,3290,180.849653815445,60.8144198089901,90.6,274273,2535,66,4,0,35200,383,91.91,235,4.6,332.98
2023-01-16,2023,1,1,"Monday",16,3,0,0,0,141.652237682694,8.95860230369623,103.019450045212,2965.09230390876,61.3329119293039,0.352443074293276,3,6358,0,1995391,0,7401,180.734940886403,61.1712122286365,90.1,83757,2291,65,4,0,26241,308,85.2,209,14.3,101.4
2023-01-17,2023,1,1,"Tuesday",17,3,0,0,0,141.655597158126,8.90219559857512,107.050851867173,2997.34617984642,67.8714169290447,0.2116586863579,0,15168,2,1090594,0,4638,180.06228442088,62.8837201843077,95.1,249705,3079,55,5,0,30308,348,87.09,196,2.7,257.96
2023-01-18,2023,1,1,"Wednesday",18,3,0,0,0,141.114191725401,8.95368205860017,109.83115015673,3003.80919834682,71.1200387681215,0.0578804345168146,9,12728,2,1134050,0,9418,180.602420044309,62.7551082410156,90,293064,2754,52,10,0,27839,304,91.58,249,5.4,170.39
2023-01-19,2023,1,1,"Thursday",19,3,0,0,0,140.646976864917,8.99330309624643,109.150686615685,3026.43855835783,78.7164154148085,0.235258824039711,4,12860,3,1527418,1,3558,181.273081411987,62.0206258266454,88.3,499601,3387,48,6,0,31309,384,81.53,314,2.7,136.52
2023-01-20,2023,1,1,"Friday",20,3,0,0,0,141.154950777227,8.97284073702408,108.719691838052,2977.72256645547,98.5662343753705,0.365041779569316,4,12875,1,1643127,0,14316,182.850064653178,61.4856422023607,92.4,424754,923,72,2,0,32856,487,67.47,406,9.3,105.71
2023-01-21,2023,1,1,"Saturday",21,3,1,0,0,141.129075496482,8.98361902808221,107.991199858404,2960.35485092693,68.1505066949686,0,2,12598,2,827429,1,12874,183.259935333011,61.0032281576435,96.5,334711,1828,70,7,0,31278,368,84.99,333,4.2,126.11
2023-01-22,2023,1,1,"Sunday",22,4,1,0,0,141.048594227884,9.09360433193231,107.029993557878,2979.65739105117,69.8947617808357,0.547546248363602,5,24621,2,266144,0,5078,182.020186599058,58.448730509353,86.1,77749,2349,53,6,0,35198,466,75.53,319,10.2,257.27
2023-01-23,2023,1,1,"Monday",23,4,0,0,0,140.651169303579,8.99533530412203,103.431967062992,2955.84633329497,84.2404222002475,0.0373954372085469,2,19142,6,1974243,1,11959,181.844579892518,58.0190066944692,95.7,110518,2391,71,1,0,31207,452,69.04,305,3.2,209.2
2023-01-24,2023,1,1,"Tuesday",24,4,0,0,0,141.033880691786,9.05103264015816,103.11306329378,2964.221924903,66.584069056992,0.242017139470952,7,10454,5,1503111,0,9223,182.105419120121,59.4677917676532,86.6,471688,949,64,9,0,29529,328,90.03,273,8.8,127.64
2023-01-25,2023,1,1,"Wednesday",25,4,0,0,0,140.98700020043,9.10347903989053,103.800737486639,2957.81465801738,83.6819685569658,0,6,22819,3,1069108,0,11954,183.347922039179,58.9425112556769,89.7,340513,1884,51,4,0,33284,366,90.94,219,12,347.32
2023-01-26,2023,1,1,"Thursday",26,4,0,0,0,140.42563672582,9.05193353546195,103.809432782493,2997.27237853621,69.3574189471795,0.0484563635420729,8,6773,3,131872,0,7513,184.248008702243,59.7614166189026,97.4,236600,3239,61,4,0,26945,323,83.42,231,12.4,97.73
2023-01-27,2023,1,1,"Friday",27,4,0,0,0,140.440541612851,8.96201571453432,101.732953035371,3023.63372861226,69.2439056096336,0,9,8933,4,212710,0,3884,184.594736269356,58.8708965179749,96.9,368673,903,58,9,0,28924,321,90.11,187,12,159.23
2023-01-28,2023,1,1,"Saturday",28,4,1,1,0,140.300348365319,8.88340013099227,100.261458197342,3031.24048888019,73.923889970262,0.251808207991233,0,18086,1,1047819,0,9445,184.74262612382,60.4913249051044,94.7,319452,877,70,7,1,31970,343,93.21,204,4.1,295.52
2023-01-29,2023,1,1,"Sunday",29,5,1,1,0,140.531564418994,8.76934885541951,101.932765742843,3011.97257248328,74.6042346078097,0.213642270156506,2,20626,2,457280,0,7249,185.217812679909,62.222611496696,85.9,456429,1299,49,4,0,33456,419,79.85,378,12.7,181.89
2023-01-30,2023,1,1,"Monday",30,5,0,1,0,141.823456248399,8.88899672409461,102.748682113487,3029.19384153621,66.1860180041673,0,8,22091,3,858677,0,5483,184.408072310333,61.897177830173,86,92768,2474,53,8,0,28898,328,88.1,185,13.7,398.04
2023-01-31,2023,1,1,"Tuesday",31,5,0,1,0,141.207111503454,8.82602891446614,102.409242443071,3042.37644483592,71.8456798450569,0.611902953403426,7,21426,2,364954,0,3913,184.821182475523,60.5623214251691,95.5,152567,2480,73,6,0,32967,389,84.75,267,4.8,267.49
2023-02-01,2023,2,1,"Wednesday",1,5,0,0,1,140.391047609869,8.64155236670625,101.742698784871,3006.23346052365,78.3561739782005,0.21986393896716,8,5414,1,310418,0,10503,184.795287662882,60.4766792511599,89.1,271735,1232,48,6,0,25959,324,80.12,248,3.5,72.77
2023-02-02,2023,2,1,"Thursday",2,5,0,0,1,140.161740574347,8.75231984601574,101.661847090319,2982.09648839848,82.5538322630185,0.2244297180949,3,13799,0,1228897,1,9082,185.829349904366,60.1459589300685,88.8,217522,1782,51,2,0,29819,359,83.06,304,9.5,151.3
2023-02-03,2023,2,1,"Friday",3,5,0,0,1,140.938606391985,8.80600920320459,103.521982558392,2953.03586836207,88.5007346730605,0.198080186047447,9,10598,4,1027895,0,6,184.378736677128,58.0539287195679,90.2,121314,2189,56,5,0,31405,444,70.73,316,5.8,111.79
2023-02-04,2023,2,1,"Saturday",4,5,1,0,0,141.326232860697,8.88371030414072,105.749719683298,2910.67466039724,85.9250257633445,0.0089776692642215,4,21051,2,165811,1,678,184.273829203245,58.2723029633598,90.7,188536,2064,72,9,0,36119,395,91.44,337,15,208.22
2023-02-05,2023,2,1,"Sunday",5,6,1,0,0,141.593375148638,8.70742638826006,108.560485687945,2930.37456641135,80.1351639393817,0.565884131220146,4,12585,1,885498,0,1939,184.577537593471,58.9140235805519,91.7,318256,2434,69,5,0,32801,411,79.81,255,9.9,164.51
2023-02-06,2023,2,1,"Monday",6,6,0,0,0,142.376874835397,8.73475532499428,106.405024176897,2922.75672435477,84.1806494732142,0.235702524892146,1,22502,2,433071,1,5953,183.211549755466,57.7484907776325,86.6,480306,2253,72,3,0,35119,399,88.02,266,3.8,281.98
2023-02-07,2023,2,1,"Tuesday",7,6,0,0,0,142.638415867651,8.70306803933128,110.633873502967,2962.09726857678,85.484544417932,0.00924685609805646,5,15246,3,260893,0,10227,183.032656432863,57.2231194774204,87.7,490286,2987,50,4,0,32480,350,92.8,276,3.2,184.13
2023-02-08,2023,2,1,"Wednesday",8,6,0,0,0,142.756689544339,8.72894311162457,110.560478954268,2995.10171824677,89.6020552001407,0.148168120804635,1,12735,2,1703596,0,8344,183.147513198795,57.1995907317824,97.9,249695,2691,55,5,0,30695,441,69.6,337,9.8,125.96
2023-02-09,2023,2,1,"Thursday",9,6,0,0,0,142.173130132974,8.69141241791265,109.323924291751,2992.1193838049,76.2291727955002,0.135282030245647,3,5930,1,1160862,0,11328,182.627356007046,56.5133595363104,89.3,207852,974,69,5,0,29744,350,84.98,233,11.6,84.84
2023-02-10,2023,2,1,"Friday",10,6,0,0,0,143.124542861689,8.767019977959,109.581480357251,2976.24529315934,75.929991873766,0.191486478626752,6,23426,1,359815,0,245,183.647802418355,57.8793303440541,90.3,67566,3166,68,5,0,35298,481,73.38,353,2,221.21
2023-02-11,2023,2,1,"Saturday",11,6,1,0,0,142.979470325992,8.83979909062209,109.161106682239,2980.56583617515,71.2354627712383,0.175241305193962,0,6122,2,413619,0,1131,184.0113345877,58.3822186891365,93.3,253896,1861,60,6,0,32842,445,73.8,388,12.8,52.59
2023-02-12,2023,2,1,"Sunday",12,7,1,0,0,143.341984286894,8.78960008656006,111.92774844416,3013.87482061923,76.9798071246443,0,7,24189,6,1695432,0,3301,185.253031275302,57.3726589201642,90.1,350117,1498,50,7,0,39722,453,87.69,319,5.6,252.76
2023-02-13,2023,2,1,"Monday",13,7,0,0,0,144.255648763159,8.71668126584475,114.335374617325,2977.59858766236,66.077582734629,0.136515260430231,8,16158,1,175633,0,12796,185.934943082346,56.1600496040186,89.5,135405,3055,67,5,0,28182,337,83.63,213,9.3,252.86
2023-02-14,2023,2,1,"Tuesday",14,7,0,0,0,144.446547606858,8.80412572059775,114.71249282246,2991.3256285322,85.7221854079457,0,10,5850,1,101604,0,13668,186.960233062226,54.4609250722349,98.4,465379,1424,53,5,0,27811,359,77.47,205,13.5,95.12
2023-02-15,2023,2,1,"Wednesday",15,7,0,0,0,144.531879535488,8.70898820125966,114.125024712645,3003.14405964425,86.161995543193,0,7,18220,1,1487164,0,5749,185.763743064309,55.4171972861341,87.2,146557,1013,73,4,1,31217,434,71.93,246,5.4,246.88
2023-02-16,2023,2,1,"Thursday",16,7,0,0,0,143.35875706049,8.7300480192005,113.622545057385,3011.65677883946,78.4912016217468,0.337954204029285,8,12457,1,658313,0,4925,185.602211225839,56.1167016659344,89.3,442729,1735,54,2,0,33221,505,65.78,375,4.9,110.73
2023-02-17,2023,2,1,"Friday",17,7,0,0,0,142.91710867919,8.6003212007408,111.509255640232,2990.0449700917,67.0808961694191,0,5,17912,0,1521840,0,2635,185.879463731554,54.9458158189231,88.6,234599,3284,67,6,0,32675,358,91.27,233,13.6,256.25
2023-02-18,2023,2,1,"Saturday",18,7,1,0,0,143.417553500017,8.51071848089826,110.256034901146,3027.87549899205,83.3231588440228,0,7,5050,2,910908,0,4068,185.772122514129,54.8346977970787,94.6,287241,3099,45,4,0,30286,338,89.6,306,3.4,55.01
2023-02-19,2023,2,1,"Sunday",19,8,1,0,0,143.513086054633,8.47172405729111,111.909992140647,3035.2156229844,77.9865904965255,0.207071229690315,5,15379,5,1735035,0,943,185.422866097129,57.5797601159214,94.7,144509,1613,50,5,0,33068,445,74.31,380,11.3,134.9
2023-02-20,2023,2,1,"Monday",20,8,0,0,0,143.40615396476,8.41209451098905,115.737169463764,3027.66785814835,68.2899004916759,0,4,8184,2,629835,0,12946,184.380677185152,55.6422340022442,90.9,464861,2604,50,4,0,27310,373,73.22,282,14,96.74
2023-02-21,2023,2,1,"Tuesday",21,8,0,0,0,143.586339621623,8.34365801255758,116.488484758926,3017.26558193601,88.3255100841486,0.00693194938715108,1,10788,2,329758,1,13092,182.936117548917,54.4911920857673,95.6,336026,1643,64,3,0,30468,466,65.38,289,4.6,124.43
2023-02-22,2023,2,1,"Wednesday",22,8,0,0,0,144.013998517491,8.35502597959351,117.169437371424,3050.13164683684,72.0876809659708,0.879338986988607,10,14385,3,1854085,0,8597,182.835687972084,53.3350930842105,98.9,241286,1168,50,5,0,30322,365,83.07,303,2.4,158.25
2023-02-23,2023,2,1,"Thursday",23,8,0,0,0,144.006702109449,8.32680194685334,115.338385515542,3071.93703794363,68.5442913589261,0.428971512805612,8,12170,0,256074,0,7619,182.281400073438,53.7936043132192,97,81669,2169,51,10,0,25178,307,82.01,205,14.5,197.89
2023-02-24,2023,2,1,"Friday",24,8,0,0,0,143.529927355458,8.18208882459743,117.718961472161,3075.81382661891,74.6775714408487,0.421691725171533,5,18821,2,369531,0,4687,181.912334302287,51.902446209855,97.7,308637,2071,60,3,2,31951,339,94.25,249,14,251.95
2023-02-25,2023,2,1,"Saturday",25,8,1,0,0,144.333701210396,8.23443042554072,116.026499793513,3088.63309269727,76.0178811910973,0.468315662897064,0,7887,1,1068586,0,2209,183.006602337447,52.4402356859026,98.2,413614,2607,53,5,0,33461,466,71.8,322,11,81.65
2023-02-26,2023,2,1,"Sunday",26,9,1,0,0,144.196225699057,8.12216712661999,115.79323930265,3065.65318838206,77.2739633776918,0,8,24723,0,718104,0,1250,184.999877909118,53.1760056276515,85.4,295469,2774,70,6,0,35130,397,88.49,238,4.5,346.26
2023-02-27,2023,2,1,"Monday",27,9,0,0,0,144.444840217014,8.14316490917676,112.318616451004,3047.30905088224,70.8483039746296,0.151353937221798,7,15696,1,137527,0,676,186.350881561676,52.1554361555216,96.2,217617,1206,68,6,0,27523,292,94.26,183,12.2,285.9
2023-02-28,2023,2,1,"Tuesday",28,9,0,1,0,144.034168117795,8.32099663172493,113.23829864114,2977.95097776857,80.495599870456,0,5,7640,1,1929049,0,11878,186.674259099886,53.5548933945272,97.7,229414,1684,63,8,1,27973,352,79.47,205,14.4,124.23
2023-03-01,2023,3,1,"Wednesday",1,9,0,0,1,145.204353132624,8.24903295436274,114.155205451928,2970.64915095008,79.2781773394794,0,6,18523,1,1351012,0,7563,186.269131766676,52.3629721110004,94.1,492110,3395,55,4,0,31497,358,87.98,230,13.4,268.45
2023-03-02,2023,3,1,"Thursday",2,9,0,0,1,145.385302039668,8.15044698867486,112.230142126926,2919.33259593837,84.1213781742949,0.0907290562413568,1,10869,0,697364,0,11253,187.504042865626,52.0739036294359,85.4,87944,2037,52,7,0,29931,398,75.2,244,12.3,148.48
2023-03-03,2023,3,1,"Friday",3,9,0,0,1,144.953648222772,8.21356298009106,116.919299999061,2949.25074478311,77.3247059607021,0.245344606043019,5,21100,0,1732594,0,7389,187.378084566214,52.3035575887744,91.4,118460,2496,57,5,1,34883,452,77.17,358,3.7,196.46
2023-03-04,2023,3,1,"Saturday",4,9,1,0,0,145.362550631697,8.22301890039997,115.506035591656,2978.49090692269,85.4098032561138,0,7,15120,3,1807427,0,137,186.799477246567,53.6852091146123,87.9,281772,2949,67,4,0,34785,391,88.96,230,2.3,219.13
2023-03-05,2023,3,1,"Sunday",5,10,1,0,0,145.738978719643,8.12286374825879,113.162245804055,2958.76451154948,66.4771344609496,0,9,21735,1,1433823,0,12042,186.891917218727,55.0915447662015,97.9,331253,2869,60,2,1,36619,487,75.19,388,8,186.73
2023-03-06,2023,3,1,"Monday",6,10,0,0,0,145.554518490763,8.19965006386122,113.516087309708,2938.28875939436,96.5652444386807,0.0238656745229117,2,12494,3,283951,0,5885,186.680055499752,55.6189462277514,97.6,101961,1983,68,9,0,33892,398,85.16,270,14.4,154.25
